,question,answer,image_path
14453,what is the color of the rectangle?,green,./data/train/images/1502.png
14454,is a circle present?,no,./data/train/images/1502.png
14455,is there a triangle in the image?,no,./data/train/images/1502.png
14456,is a triangle present?,no,./data/train/images/1502.png
14457,does the image contain a gray shape?,no,./data/train/images/1502.png
14458,is there not a red shape in the image?,yes,./data/train/images/1502.png
14459,is no red shape present?,yes,./data/train/images/1502.png
14460,is there a green shape?,yes,./data/train/images/1502.png
14461,is there a teal shape in the image?,no,./data/train/images/1502.png
14462,does the image not contain a teal shape?,yes,./data/train/images/1502.png
14463,what shape is present?,rectangle,./data/train/images/1503.png
14464,what color is the rectangle?,red,./data/train/images/1503.png
14465,is there a red shape?,yes,./data/train/images/1503.png
14466,is a red shape present?,yes,./data/train/images/1503.png
14467,is there not a blue shape?,yes,./data/train/images/1503.png
14468,is there not a blue shape in the image?,yes,./data/train/images/1503.png
14469,is no blue shape present?,yes,./data/train/images/1503.png
14470,is a teal shape present?,no,./data/train/images/1503.png
14471,is a brown shape present?,no,./data/train/images/1503.png
14472,what shape is in the image?,rectangle,./data/train/images/1504.png
14473,what shape does the image contain?,rectangle,./data/train/images/1504.png
14474,what color is the rectangle?,gray,./data/train/images/1504.png
14475,what color is the shape?,gray,./data/train/images/1504.png
14476,is a rectangle present?,yes,./data/train/images/1504.png
14477,is a triangle present?,no,./data/train/images/1504.png
14478,is there a red shape in the image?,no,./data/train/images/1504.png
14479,is a red shape present?,no,./data/train/images/1504.png
14480,does the image not contain a teal shape?,yes,./data/train/images/1504.png
14481,what is the color of the rectangle?,green,./data/train/images/1505.png
14482,what color is the shape?,green,./data/train/images/1505.png
14483,what is the color of the shape?,green,./data/train/images/1505.png
14484,does the image contain a rectangle?,yes,./data/train/images/1505.png
14485,does the image contain a circle?,no,./data/train/images/1505.png
14486,is no circle present?,yes,./data/train/images/1505.png
14487,is there a triangle?,no,./data/train/images/1505.png
14488,is there a triangle in the image?,no,./data/train/images/1505.png
14489,is there not a black shape?,yes,./data/train/images/1505.png
14490,is there not a black shape in the image?,yes,./data/train/images/1505.png
14491,is a red shape present?,no,./data/train/images/1505.png
14492,is a green shape present?,yes,./data/train/images/1505.png
14493,is there not a green shape?,no,./data/train/images/1505.png
14494,does the image contain a blue shape?,no,./data/train/images/1505.png
14495,is a blue shape present?,no,./data/train/images/1505.png
14496,is there a yellow shape in the image?,no,./data/train/images/1505.png
14497,is no yellow shape present?,yes,./data/train/images/1505.png
14498,does the image contain a brown shape?,no,./data/train/images/1505.png
14499,what shape is in the image?,triangle,./data/train/images/1506.png
14500,what is the brown shape?,triangle,./data/train/images/1506.png
14501,what is the color of the shape?,brown,./data/train/images/1506.png
14502,is there not a triangle?,no,./data/train/images/1506.png
14503,is no triangle present?,no,./data/train/images/1506.png
14504,is there a red shape in the image?,no,./data/train/images/1506.png
14505,is a red shape present?,no,./data/train/images/1506.png
14506,is there not a yellow shape?,yes,./data/train/images/1506.png
14507,does the image not contain a yellow shape?,yes,./data/train/images/1506.png
14508,is a teal shape present?,no,./data/train/images/1506.png
14509,is no teal shape present?,yes,./data/train/images/1506.png
14510,is there not a brown shape?,no,./data/train/images/1506.png
14511,what shape is in the image?,rectangle,./data/train/images/1507.png
14512,what is the color of the rectangle?,yellow,./data/train/images/1507.png
14513,what color is the shape?,yellow,./data/train/images/1507.png
14514,is a rectangle present?,yes,./data/train/images/1507.png
14515,is there a gray shape?,no,./data/train/images/1507.png
14516,is there not a gray shape in the image?,yes,./data/train/images/1507.png
14517,does the image not contain a red shape?,yes,./data/train/images/1507.png
14518,is a brown shape present?,no,./data/train/images/1507.png
14519,does the image not contain a brown shape?,yes,./data/train/images/1507.png
14520,what color is the triangle?,brown,./data/train/images/1508.png
14521,is there a triangle in the image?,yes,./data/train/images/1508.png
14522,is a gray shape present?,no,./data/train/images/1508.png
14523,is there a green shape?,no,./data/train/images/1508.png
14524,does the image not contain a brown shape?,no,./data/train/images/1508.png
14525,what shape is in the image?,rectangle,./data/train/images/1509.png
14526,what shape does the image contain?,rectangle,./data/train/images/1509.png
14527,what color is the rectangle?,gray,./data/train/images/1509.png
14528,what is the color of the rectangle?,gray,./data/train/images/1509.png
14529,what color is the shape?,gray,./data/train/images/1509.png
14530,is there a rectangle?,yes,./data/train/images/1509.png
14531,is a rectangle present?,yes,./data/train/images/1509.png
14532,is there not a rectangle in the image?,no,./data/train/images/1509.png
14533,is there not a circle in the image?,yes,./data/train/images/1509.png
14534,is there a triangle?,no,./data/train/images/1509.png
14535,is there not a gray shape?,no,./data/train/images/1509.png
14536,does the image not contain a gray shape?,no,./data/train/images/1509.png
14537,is there a brown shape?,no,./data/train/images/1509.png
14538,what is the color of the rectangle?,teal,./data/train/images/1510.png
14539,is there not a rectangle?,no,./data/train/images/1510.png
14540,is there not a circle in the image?,yes,./data/train/images/1510.png
14541,is a black shape present?,no,./data/train/images/1510.png
14542,does the image not contain a gray shape?,yes,./data/train/images/1510.png
14543,is there not a green shape in the image?,yes,./data/train/images/1510.png
14544,is there not a teal shape in the image?,no,./data/train/images/1510.png
14545,what shape is in the image?,triangle,./data/train/images/1511.png
14546,what shape does the image contain?,triangle,./data/train/images/1511.png
14547,what is the yellow shape?,triangle,./data/train/images/1511.png
14548,what is the color of the triangle?,yellow,./data/train/images/1511.png
14549,is a circle present?,no,./data/train/images/1511.png
14550,does the image not contain a circle?,yes,./data/train/images/1511.png
14551,is a triangle present?,yes,./data/train/images/1511.png
14552,is no triangle present?,no,./data/train/images/1511.png
14553,does the image not contain a green shape?,yes,./data/train/images/1511.png
14554,is there a brown shape?,no,./data/train/images/1511.png
14555,does the image not contain a brown shape?,yes,./data/train/images/1511.png
14556,what is the gray shape?,triangle,./data/train/images/1512.png
14557,what is the color of the triangle?,gray,./data/train/images/1512.png
14558,does the image not contain a circle?,yes,./data/train/images/1512.png
14559,is there not a black shape in the image?,yes,./data/train/images/1512.png
14560,is there not a gray shape?,no,./data/train/images/1512.png
14561,is a green shape present?,no,./data/train/images/1512.png
14562,does the image contain a teal shape?,no,./data/train/images/1512.png
14563,what shape does the image contain?,rectangle,./data/train/images/1513.png
14564,what is the color of the rectangle?,green,./data/train/images/1513.png
14565,does the image not contain a black shape?,yes,./data/train/images/1513.png
14566,is a green shape present?,yes,./data/train/images/1513.png
14567,is a blue shape present?,no,./data/train/images/1513.png
14568,does the image contain a yellow shape?,no,./data/train/images/1513.png
14569,is there not a yellow shape in the image?,yes,./data/train/images/1513.png
14570,is there a teal shape?,no,./data/train/images/1513.png
14571,is no teal shape present?,yes,./data/train/images/1513.png
14572,is no brown shape present?,yes,./data/train/images/1513.png
14573,what color is the shape?,brown,./data/train/images/1514.png
14574,is a rectangle present?,no,./data/train/images/1514.png
14575,is there a circle?,yes,./data/train/images/1514.png
14576,does the image contain a green shape?,no,./data/train/images/1514.png
14577,is no green shape present?,yes,./data/train/images/1514.png
14578,is there a brown shape in the image?,yes,./data/train/images/1514.png
14579,is there not a brown shape in the image?,no,./data/train/images/1514.png
14580,what shape does the image contain?,triangle,./data/train/images/1515.png
14581,what color is the triangle?,red,./data/train/images/1515.png
14582,is there not a rectangle?,yes,./data/train/images/1515.png
14583,is a black shape present?,no,./data/train/images/1515.png
14584,is a gray shape present?,no,./data/train/images/1515.png
14585,is a red shape present?,yes,./data/train/images/1515.png
14586,is a green shape present?,no,./data/train/images/1515.png
14587,is there a blue shape in the image?,no,./data/train/images/1515.png
14588,is there a brown shape?,no,./data/train/images/1515.png
14589,what shape is present?,rectangle,./data/train/images/1516.png
14590,is there not a circle in the image?,yes,./data/train/images/1516.png
14591,does the image not contain a circle?,yes,./data/train/images/1516.png
